date,Open,High,Low,Close,Volume
2019-01-25,3570.03,3573.67,3510.0,3572.0,2509.0356552634
2019-01-26,3572.0,3659.38,3525.58,3562.47,1126.6738864052
2019-01-27,3562.47,3562.67,3464.11,3469.88,1562.8454601495
2019-01-28,3469.88,3477.21,3369.99,3408.0,3569.0000582015005
2019-01-29,3408.0,3419.3,3321.0,3403.56,4015.3831575645
2019-01-30,3403.56,3472.0,3403.56,3448.33,3183.6900729064
2019-01-31,3448.33,3451.76,3370.61,3395.34,2938.0652622793
2019-02-01,3395.34,3458.18,3375.0,3440.0,2376.020402897
2019-02-02,3440.0,3484.99,3412.18,3444.92,735.9079349834
2019-02-03,3444.92,3446.75,3390.0,3413.3,766.3676083964999
2019-02-04,3413.3,3435.0,3397.0,3412.41,1216.4215282692
2019-02-05,3412.41,3445.22,3355.49,3377.88,1824.0592832485
2019-02-06,3377.88,3386.54,3331.44,3374.42,1525.5736448346
2019-02-07,3374.42,3380.0,3343.84,3361.55,1521.744053598
2019-02-08,3361.55,3711.26,3356.14,3607.63,5821.0343713191005
2019-02-09,3607.63,3638.94,3595.01,3616.3,1308.1398552114
2019-02-10,3616.3,3655.04,3580.17,3594.48,1285.5699171975
2019-02-11,3594.48,3609.84,3550.1,3573.57,3161.2962061166
2019-02-12,3573.57,3618.56,3559.14,3598.01,3011.435272519
2019-02-13,3598.01,3657.0,3561.22,3572.79,1910.2315943714
2019-02-14,3572.79,3587.48,3537.0,3574.21,2202.6860140699
2019-02-15,3574.21,3615.79,3544.95,3586.96,2935.6406068979
2019-02-16,3586.96,3606.92,3571.09,3589.18,918.609179072
2019-02-17,3589.18,3732.42,3557.38,3688.93,2278.0007110991
2019-02-18,3688.93,3955.42,3659.08,3866.0,3501.7814377587
2019-02-19,3866.0,3971.46,3850.0,3894.14,3382.5269052739
2019-02-20,3894.14,3966.67,3870.0,3942.42,3024.4721605192
2019-02-21,3942.42,3987.0,3870.0,3913.81,2401.9795247192
2019-02-22,3913.81,3954.99,3885.12,3944.14,1588.2678716024
2019-02-23,3944.14,4186.99,3914.25,4161.07,2602.5264698143
2019-02-24,4161.07,4167.24,3715.51,3778.81,5815.0750943837
2019-02-25,3778.81,3859.17,3746.01,3825.76,1977.1871982952
2019-02-26,3825.76,3826.93,3764.95,3801.69,1872.3468424699
2019-02-27,3801.69,3820.28,3650.8,3800.68,2970.9562209559003
2019-02-28,3800.68,3912.16,3752.05,3804.83,3626.3061542812
2019-03-01,3804.83,3843.78,3793.37,3817.51,1585.8253448839998
2019-03-02,3817.51,3818.52,3761.02,3810.32,605.8974487361
2019-03-03,3810.32,3815.91,3761.95,3782.93,650.9380619779
2019-03-04,3782.93,3782.93,3675.0,3696.76,1823.6587658378
2019-03-05,3696.76,3876.59,3695.0,3815.83,3046.5155870551
2019-03-06,3815.83,3893.29,3811.16,3872.41,2619.8568985792003
2019-03-07,3872.41,3889.72,3829.54,3854.94,1654.9030370254002
2019-03-08,3854.94,3910.0,3771.78,3854.39,2669.6001381247
2019-03-09,3854.39,3947.88,3850.0,3902.74,889.0646408131
2019-03-10,3902.74,3910.46,3870.0,3908.34,683.7439592573
2019-03-11,3908.34,3908.34,3800.31,3808.53,2087.6102251299
2019-03-12,3808.53,3876.22,3800.0,3868.99,1978.641691631
2019-03-13,3868.99,3869.99,3826.0,3851.21,2098.0242581635
2019-03-14,3851.21,3900.0,3785.0,3859.61,2701.9752322461
2019-03-15,3859.61,3965.67,3847.95,3954.68,2420.3408915921
2019-03-16,3954.68,4037.02,3937.69,3956.31,1544.9623747839005
2019-03-17,3956.31,4015.85,3930.06,3986.91,550.4956951296
2019-03-18,3986.91,3993.43,3936.36,3975.98,1990.5406314894
2019-03-19,3975.98,4017.86,3951.66,3976.4,1952.9104197667
2019-03-20,3976.4,4048.85,3965.82,4030.64,2351.6266992747
2019-03-21,4030.64,4059.37,3915.09,3975.06,2608.6014826291
2019-03-22,3975.06,3999.73,3963.88,3996.5,953.8558549181
2019-03-23,3996.5,4000.5,3960.0,3969.77,920.9805082096
2019-03-24,3969.77,3979.71,3947.0,3977.07,771.5131332572
2019-03-25,3977.07,4034.13,3858.55,3912.29,2367.0798789122
2019-03-26,3912.29,3978.98,3882.92,3976.53,1793.8814363556
2019-03-27,3976.53,4034.0,3971.93,4004.04,2181.9896640278
2019-03-28,4004.04,4030.8,3995.0,4023.05,1340.7266946185
2019-03-29,4023.05,4129.49,4007.71,4088.03,1925.5885264206
2019-03-30,4088.03,4102.91,4037.28,4084.4,633.0603738638
2019-03-31,4084.4,4137.56,4052.49,4130.21,834.5666330065
2019-04-01,4130.21,4180.76,4108.57,4175.91,2862.9054900412
2019-04-02,4175.91,5090.62,4172.26,5055.0,12285.8255464753
2019-04-03,5055.0,5346.68,4800.0,4968.09,11075.0796203944
2019-04-04,4968.09,5064.09,4782.47,4896.13,2845.059756161
2019-04-05,4896.13,5067.41,4894.61,5003.89,2868.0394839134997
2019-04-06,5003.89,5239.4,4892.5,5126.6,2458.0739911995
2019-04-07,5126.6,5350.0,5052.79,5250.0,2132.5451698293
2019-04-08,5250.0,5318.25,5132.26,5240.82,2472.9231800873
2019-04-09,5240.82,5254.66,5147.16,5223.45,3060.5351860528003
2019-04-10,5223.45,5471.14,5158.2,5195.41,4384.0731024796005
2019-04-11,5195.41,5233.48,4903.64,5026.54,4477.556156239601
2019-04-12,5026.54,5117.06,5005.08,5110.99,2646.5548103751003
2019-04-13,5110.99,5141.742,5038.09,5056.54,1616.010682067
2019-04-14,5056.54,5187.94,5017.0,5161.4,1383.1415148067
2019-04-15,5161.4,5190.0,4950.0,5055.08,2322.9116502924
2019-04-16,5055.08,5271.87,5023.39,5230.0,2420.0338678746
2019-04-17,5230.0,5285.3,5177.37,5273.99,2360.4405376278
2019-04-18,5273.99,5315.48,5197.38,5231.87,1590.5534984413
2019-04-19,5231.87,5358.64,5224.43,5306.0,934.4704283312
2019-04-20,5306.0,5358.02,5265.78,5334.33,609.9955368066001
2019-04-21,5334.33,5335.0,5215.53,5262.39,657.3233028454
2019-04-22,5262.39,5448.07,5262.39,5433.01,1770.199851134
2019-04-23,5433.01,5643.97,5433.01,5576.99,4104.6822454214
2019-04-24,5576.99,5624.58,5376.53,5438.64,2578.9234499814
2019-04-25,5438.64,5515.4,4976.13,5205.05,4518.0022944803
2019-04-26,5205.05,5237.03,5046.15,5147.94,1973.8425607655
2019-04-27,5147.94,5217.4,5119.47,5175.0,791.8476111361999
2019-04-28,5175.0,5213.66,5103.74,5176.38,516.3599920551001
2019-04-29,5176.38,5189.14,5071.48,5153.63,1193.5557317169
2019-04-30,5153.63,5340.48,5133.08,5316.97,1802.2723273663
2019-05-01,5316.97,5358.3,5280.0,5330.5,1206.7148102737
2019-05-02,5330.5,5479.0,5306.95,5464.33,2008.2228437007
2019-05-03,5464.33,5820.0,5454.33,5738.95,3164.6236568404997
2019-05-04,5738.95,5837.2,5511.01,5762.35,1653.7205888395
2019-05-05,5762.35,5776.55,5570.01,5628.8,875.5384155222
2019-05-06,5628.8,5961.98,5570.0,5889.08,1690.8049554998
2019-05-07,5889.08,5969.51,5653.65,5783.46,2927.427000783
2019-05-08,5783.46,6093.96,5783.46,6038.48,1864.5927184014
2019-05-09,6038.48,6317.76,5960.44,6281.32,2261.1372105887
2019-05-10,6281.32,6572.58,6212.91,6554.27,3276.1687755826
2019-05-11,6554.27,7445.45,6525.52,7153.05,7639.2578041887
2019-05-12,7153.05,7578.83,6760.0,7009.43,7753.2603896483
2019-05-13,7009.43,8170.0,6993.76,7973.21,8414.882111439301
2019-05-14,7973.21,8342.0,7625.0,8057.12,4950.7704062053
2019-05-15,8057.12,8380.0,7840.82,8247.34,3575.7336556006
2019-05-16,8247.34,8249.79,6630.41,7295.47,8230.7716197953
2019-05-17,7295.47,7447.0,6883.83,7388.93,3624.82643577
2019-05-18,7388.93,7969.44,7210.98,7949.2,1783.0367834067
2019-05-19,7949.2,8304.56,7797.74,8056.93,2651.5844348653
2019-05-20,8056.93,8155.27,7576.35,7935.21,3098.6395419721
2019-05-21,7935.21,8111.32,7809.64,7934.14,1741.3076129106
2019-05-22,7934.14,8044.08,7504.0,7671.41,2362.4143255070003
2019-05-23,7671.41,7983.03,7470.9,7877.36,1711.7065918314
2019-05-24,7877.36,8180.0,7800.0,8012.0,1578.2170195655
2019-05-25,8012.0,8149.5,7947.79,8011.2,592.9438630592
2019-05-26,8011.2,8946.0,7891.47,8777.03,3445.0637282673997
2019-05-27,8777.03,8932.99,8629.02,8794.15,1697.2971049168
2019-05-28,8794.15,8809.51,8550.0,8642.2,2275.8418470886
2019-05-29,8642.2,8760.0,8431.15,8697.22,2134.9497604257
2019-05-30,8697.22,9094.51,8000.0,8270.0,4570.232879127299
2019-05-31,8270.0,8562.64,8114.72,8552.05,2088.4173355527
2019-06-01,8552.05,8621.0,8458.34,8566.07,627.9488791751
2019-06-02,8566.07,8831.69,8563.23,8678.7,670.9487704434
2019-06-03,8678.7,8694.6,7698.16,7889.0,5816.0680199465005
2019-06-04,7889.0,8016.26,7440.83,7793.78,3832.7223010429
2019-06-05,7793.78,7923.98,7570.65,7864.04,1622.5767096251002
2019-06-06,7864.04,7865.55,7450.0,7807.85,1362.7032171725
2019-06-07,7807.85,8130.0,7776.38,7954.01,1702.9049278512
2019-06-08,7954.01,8028.23,7787.78,7899.5,397.3274374372
2019-06-09,7899.5,7942.44,7510.0,7666.31,627.1226747222
2019-06-10,7666.31,8095.19,7624.41,7971.16,1375.4776025135998
2019-06-11,7971.16,8082.06,7710.12,7993.57,1279.4645581824
2019-06-12,7993.57,8290.2,7911.2,8126.23,1615.4258570185998
2019-06-13,8126.23,8329.13,8048.33,8209.98,1036.2718252972
2019-06-14,8209.98,8729.17,8195.6,8640.0,1509.7063220281
2019-06-15,8640.0,9025.0,8635.05,9005.0,1136.0592837359
2019-06-16,9005.0,9386.98,8814.57,9176.51,3276.873785461
2019-06-17,9176.51,9472.0,9112.22,9270.94,2830.0772641372996
2019-06-18,9270.94,9294.77,8930.45,9131.12,2442.3330174311
2019-06-19,9131.12,9360.72,9046.83,9335.38,1969.3670605425
2019-06-20,9335.38,9805.65,9211.96,9743.4,2333.8975544088003
2019-06-21,9743.4,10948.89,9666.53,10590.84,4016.4892785421
2019-06-22,10590.84,11201.0,10300.0,10727.38,4013.2848298831
2019-06-23,10727.38,11200.0,10490.0,10652.59,1793.0349252957
2019-06-24,10652.59,11210.0,10610.6,11139.05,1989.9416067753
2019-06-25,11139.05,12262.0,11028.71,12250.0,3588.0049310339
2019-06-26,12250.0,13858.37,11454.8,12818.84,11492.3758372554
2019-06-27,12818.84,12999.47,10299.0,11107.27,8313.286045286
2019-06-28,11107.27,12436.0,10738.17,11462.11,4400.2602536536
2019-06-29,11462.11,12262.41,11325.29,12118.22,1751.9904380788
2019-06-30,12118.22,12149.7,10624.32,11076.99,3760.1391056253
2019-07-01,11076.99,11131.67,9960.0,10451.1,4650.7021201669
2019-07-02,10451.1,11443.99,9653.0,11320.35,5261.8312742335
2019-07-03,11320.35,12052.86,10950.0,11900.0,3873.6003432006
2019-07-04,11900.0,11925.23,10964.94,11134.01,2280.4046298435997
2019-07-05,11134.01,11525.9,10760.1,11520.39,2030.2701781551
2019-07-06,11520.39,11722.58,11050.0,11148.88,960.8275179525
2019-07-07,11148.88,11624.88,11123.45,11426.5,813.4799854578999
2019-07-08,11426.5,12788.53,11398.72,12679.69,2870.235379511
2019-07-09,12679.69,13151.02,12122.51,12982.8,3987.760467382801
2019-07-10,12982.8,13186.9,11536.35,11701.0,5818.9134263622
2019-07-11,11701.0,11824.71,10963.27,11190.12,4411.3140289496005
2019-07-12,11190.12,11947.85,11082.55,11631.13,1688.9855390435
2019-07-13,11631.13,11698.81,10791.73,11300.52,2150.3145785478
2019-07-14,11300.52,11352.64,9862.89,10258.63,3114.3542603332003
2019-07-15,10258.63,11088.44,10066.72,10727.8,2664.8090923333
2019-07-16,10727.8,10873.49,9200.0,9411.77,5931.3254212833
2019-07-17,9411.77,9981.23,9074.0,9734.49,3215.9470591286
2019-07-18,9734.49,10795.01,9290.0,10599.42,4296.465527929699
2019-07-19,10599.42,10762.5,10102.06,10533.46,1941.4868696769
2019-07-20,10533.46,11122.83,10474.13,10596.18,2199.5470108076997
2019-07-21,10596.18,10731.0,10330.0,10626.59,1105.5596322049
2019-07-22,10626.59,10646.04,10065.67,10234.12,2006.3609136559
2019-07-23,10234.12,10235.57,9601.0,9636.47,2502.2148728720003
2019-07-24,9636.47,10183.37,9509.0,10121.72,2064.5737929622
2019-07-25,10121.72,10170.0,9652.01,9708.52,1271.498215079
2019-07-26,9708.52,10240.45,9673.98,10131.2,1628.9082601384
2019-07-27,10131.2,10147.94,9300.0,9466.06,2262.1361158835
2019-07-28,9466.06,9720.0,9110.61,9622.65,1472.8629243675
2019-07-29,9622.65,9667.03,9362.5,9424.51,1191.3098373797
2019-07-30,9424.51,9794.65,9403.04,9689.92,1296.5221797196
2019-07-31,9689.92,10168.0,9655.82,10020.96,1421.2100745092998
2019-08-01,10020.96,10490.86,9893.06,10351.99,1331.8456621679
2019-08-02,10351.99,10831.0,10351.99,10790.16,2607.2303194086
2019-08-03,10790.16,10922.41,10700.0,10775.01,725.0350288139999
2019-08-04,10775.01,11660.16,10580.0,11589.84,1569.8365378197
2019-08-05,11589.84,11950.0,11528.85,11665.47,2102.2610823269
2019-08-06,11665.47,12321.01,11205.72,11620.0,3695.393941577899
2019-08-07,11620.0,12141.68,11430.04,11942.0,3133.9317618768
2019-08-08,11942.0,11976.84,11468.19,11856.76,1175.9228914025
2019-08-09,11856.76,11973.68,11653.87,11831.73,1670.6910009694
2019-08-10,11831.73,11885.05,11175.0,11372.66,2601.4238513351
2019-08-11,11372.66,11577.38,11091.75,11429.93,896.3451997971001
2019-08-12,11429.93,11459.99,11226.82,11375.0,767.0935559535001
2019-08-13,11375.0,11391.63,10476.52,10601.91,2793.2313262646003
2019-08-14,10601.91,10646.37,9778.01,9815.49,4006.6612815068
2019-08-15,9815.49,10445.74,9477.52,10317.24,3418.2340351349
2019-08-16,10317.24,10539.73,9739.58,10306.38,2179.6335136741
2019-08-17,10306.38,10465.37,9981.77,10116.2,441.4095775408
2019-08-18,10116.2,10508.93,10082.79,10409.68,704.3594024247
2019-08-19,10409.68,10950.0,10347.08,10792.92,1699.4323734466
2019-08-20,10792.92,10841.8,10211.93,10296.58,1656.3172722198
2019-08-21,10296.58,10296.58,9759.62,9868.46,2709.8033355322
2019-08-22,9868.46,10230.57,9859.01,10153.83,846.2972150234
2019-08-23,10153.83,10477.0,10084.59,10362.35,1394.7148581104998
2019-08-24,10362.35,10388.47,9888.0,10142.12,1382.2626375579998
2019-08-25,10142.12,10662.57,9907.5,10296.6,3076.8334306337
2019-08-26,10296.6,10418.42,10087.03,10181.39,840.6974172286
2019-08-27,10181.39,10245.55,10026.73,10088.32,979.0957428943
2019-08-28,10088.32,10290.69,9512.5,9589.71,3553.5709980258
2019-08-29,9589.71,9628.67,9290.3,9462.64,1901.8207155375
2019-08-30,9462.64,9696.3,9443.67,9620.09,965.0710118374
2019-08-31,9620.09,9699.0,9443.87,9633.77,385.423629507
2019-09-01,9633.77,9839.6,9543.86,9771.76,403.5091260601
2019-09-02,9771.76,10499.99,9750.92,10419.11,1337.0716445087
2019-09-03,10419.11,10775.31,10292.88,10630.07,1952.9391853826
2019-09-04,10630.07,10830.0,10380.42,10574.37,1260.1340485367
2019-09-05,10574.37,10734.6,10458.71,10664.47,1012.2202393068
2019-09-06,10664.47,10972.06,10185.68,10346.12,2982.5036458566997
2019-09-07,10346.12,10577.15,10330.0,10566.01,705.0065939467
2019-09-08,10566.01,10593.92,10227.75,10307.94,458.8458047972
2019-09-09,10307.94,10542.55,10067.5,10311.07,1339.9184002111
2019-09-10,10311.07,10330.48,9925.0,10083.83,1482.7907425491
2019-09-11,10083.83,10202.61,9866.43,10110.81,816.1872079041001
2019-09-12,10110.81,10465.63,10033.92,10393.16,780.1133281028999
2019-09-13,10393.16,10430.08,10156.59,10313.0,841.5689495986
2019-09-14,10313.0,10444.02,10232.04,10330.06,316.4923000941
2019-09-15,10330.06,10375.66,10271.0,10316.55,328.9244660172
2019-09-16,10316.55,10351.86,10087.5,10250.0,1181.0059731088
2019-09-17,10250.0,10282.91,10139.73,10213.55,603.6911783487001
2019-09-18,10213.55,10231.9,9592.5,9814.55,2706.7407260093
2019-09-19,9814.55,9814.55,9814.55,9814.55,0.0
2019-09-20,10238.95,10238.95,10057.55,10129.84,895.993224695
2019-09-21,10129.84,10129.84,9854.14,9875.08,526.0696736096
2019-09-22,9875.08,10091.19,9849.09,9974.22,394.0561761713
2019-09-23,9974.22,9985.24,9593.0,9705.64,2191.399032904
2019-09-24,9705.64,9776.27,7991.18,8580.0,9827.467146021
2019-09-25,8580.0,8652.0,8221.21,8368.01,2601.3150390854003
2019-09-26,8368.01,8458.43,7718.0,8017.77,6102.7792436375
2019-09-27,8017.77,8281.99,7860.0,8184.56,1310.1740867532
2019-09-28,8184.56,8347.44,8022.5,8142.51,1031.8911576673
2019-09-29,8142.51,8156.86,7906.15,7978.82,757.8501039184
2019-09-30,7978.82,8517.73,7705.5,8425.8,2930.0127759771003
2019-10-01,8425.8,8531.25,8232.51,8284.42,1465.8668047646
2019-10-02,8284.42,8411.2,8180.0,8346.13,1597.4202353967
2019-10-03,8346.13,8346.13,8346.13,8346.13,0.0
2019-10-04,8108.09,8239.63,8000.0,8147.95,845.1446957503999
2019-10-05,8147.95,8196.66,8028.88,8064.95,274.8107422347
2019-10-06,8064.95,8098.37,7774.02,7874.02,1038.436949375
2019-10-07,7874.02,8340.94,7809.99,8279.66,1153.1621731474002
2019-10-08,8279.66,8299.47,8110.31,8130.38,738.6966053211
2019-10-09,8130.38,8707.38,8127.59,8569.02,1799.4616198476
2019-10-10,8569.02,8655.0,8460.04,8578.48,800.6014738858
2019-10-11,8578.48,8812.61,8213.25,8318.12,1608.819880381
2019-10-12,8318.12,8424.37,8299.0,8341.87,332.0780895597
2019-10-13,8341.87,8470.0,8152.4,8293.0,701.988419639
2019-10-14,8293.0,8410.13,8220.39,8319.15,571.4592683829001
2019-10-15,8319.15,8376.47,8082.77,8157.99,1247.9774413723
2019-10-16,8157.99,8170.0,7915.0,7970.35,1195.9660193191
2019-10-17,7970.35,8120.6,7941.11,8071.61,720.6495972539
2019-10-18,8071.61,8082.3,7815.1,7952.75,957.780245628
2019-10-19,7952.75,8102.63,7879.79,7914.32,506.7785683469
2019-10-20,7914.32,8300.0,7894.98,8233.71,684.586910009
2019-10-21,8233.71,8356.21,8157.84,8219.16,746.0328677028
2019-10-22,8219.16,8312.83,7940.29,7957.67,836.9704729294999
2019-10-23,7957.67,8009.17,7275.24,7420.27,4673.4087277076005
2019-10-24,7420.27,7420.27,7420.27,7420.27,0.0
2019-10-25,7459.98,10610.0,7400.0,9600.0,7549.9111510848
2019-10-26,9600.0,9788.2,8917.5,9175.0,1789.6570453073002
2019-10-27,9175.0,9932.29,9112.86,9637.32,2118.4355072329
2019-10-28,9637.32,9697.64,9188.19,9302.2,1137.4378484753
2019-10-29,9302.2,9555.57,9072.5,9287.96,1668.1311439534
2019-10-30,9287.96,9338.39,9001.71,9109.13,745.4559372735
2019-10-31,9109.13,9426.18,8962.5,9086.98,1097.5811530174
2019-11-01,9086.98,9299.99,9064.48,9260.94,866.2926523622
2019-11-02,9260.94,9388.13,9206.91,9346.57,464.1464519282
2019-11-03,9346.57,9351.12,9075.0,9153.97,301.58118158720004
2019-11-04,9153.97,9600.0,9135.0,9423.5,1068.238564477
2019-11-05,9423.5,9427.83,9177.0,9317.56,1044.3378615194
2019-11-06,9317.56,9445.38,9260.15,9295.62,678.3203365823999
2019-11-07,9295.62,9313.44,9084.95,9229.83,799.7181888634
2019-11-08,9229.83,9250.0,8670.03,8822.15,1193.4123923989998
2019-11-09,8822.15,8877.36,8734.13,8767.29,325.7352027174
2019-11-10,8767.29,9130.88,8767.29,9012.01,519.6908857416
2019-11-11,9012.01,9023.62,8600.0,8730.0,632.0839224167
2019-11-12,8730.0,8730.0,8730.0,8730.0,0.0
2019-11-13,8724.81,8805.5,8706.79,8756.62,624.3217199475
2019-11-14,8756.62,8760.37,8499.0,8538.52,1084.5319331388
2019-11-15,8538.52,8774.0,8368.33,8452.68,1122.3188156015
2019-11-16,8452.68,8526.08,8445.34,8474.64,213.7628103591
2019-11-17,8474.64,8627.79,8382.61,8477.41,419.0180668464
2019-11-18,8477.41,8490.23,8033.48,8136.38,1146.7251039664
2019-11-19,8136.38,8136.38,8136.38,8136.38,0.0
2019-11-20,8141.03,8218.0,8028.05,8106.03,883.9062260171
2019-11-21,8106.03,8106.03,8106.03,8106.03,0.0
2019-11-22,7587.78,7718.29,6789.0,7292.6,3685.6971450271
2019-11-23,7292.6,7349.22,7112.51,7227.12,587.2486599545
2019-11-24,7227.12,7279.49,6619.0,6682.52,1375.5296156739998
2019-11-25,6682.52,7376.9,6523.92,7241.86,2419.4757323620997
2019-11-26,7241.86,7338.99,7028.27,7073.3,1109.0954980034
2019-11-27,7073.3,7669.56,6849.95,7507.18,1975.7631198376
2019-11-28,7507.18,7651.63,7375.03,7492.85,647.5571409114
2019-11-29,7492.85,7860.95,7431.93,7748.26,1119.4245487915
2019-11-30,7748.26,7811.38,7249.13,7295.55,750.7161227427
2019-12-01,7295.55,7474.22,7242.26,7365.28,400.42206832769995
2019-12-02,7365.28,7413.27,7170.01,7359.65,922.0577659554
2019-12-03,7359.65,7367.6,7112.51,7153.72,904.3255328428
2019-12-04,7153.72,7820.75,7091.59,7215.49,2112.5671513173997
2019-12-05,7215.49,7215.49,7215.49,7215.49,0.0
2019-12-06,7377.49,7607.07,7305.0,7546.35,1033.5960031528
2019-12-07,7546.35,7636.39,7392.54,7415.16,475.0609384629
2019-12-08,7415.16,7575.25,7396.31,7517.82,254.4729663329
2019-12-09,7517.82,7652.0,7287.09,7376.76,1017.1328410294
2019-12-10,7376.76,7385.2,7167.5,7206.77,670.716428039
2019-12-11,7206.77,7299.39,7082.93,7154.82,931.1352444199
2019-12-12,7154.82,7154.82,7154.82,7154.82,0.0
2019-12-13,7215.82,7297.6,7193.42,7249.48,675.4578864251
2019-12-14,7249.48,7265.4,7010.01,7048.99,413.2166211199
2019-12-15,7048.99,7212.02,7032.15,7065.45,289.83198779080004
2019-12-16,7065.45,7065.45,7065.45,7065.45,0.0
2019-12-17,6865.77,6928.4,6560.04,6682.33,1665.2044279817
2019-12-18,6682.33,7448.0,6435.38,7168.49,1882.1118126279
2019-12-19,7168.49,7168.49,7168.49,7168.49,0.0
2019-12-20,7127.45,7218.0,7078.34,7165.18,607.7122909678
2019-12-21,7165.18,7184.21,7116.08,7140.94,275.57651727
2019-12-22,7140.94,7638.87,7130.0,7601.16,857.0092825446
2019-12-23,7601.16,7690.0,7270.0,7312.65,1011.5365990528
2019-12-24,7312.65,7426.14,7162.5,7231.26,553.8290127754
2019-12-25,7231.26,7266.0,7122.5,7173.62,227.5348038951
2019-12-26,7173.62,7429.99,7155.0,7209.32,1237.5974439
2019-12-27,7209.32,7315.94,7062.39,7276.81,922.4842387134
2019-12-28,7276.81,7349.24,7254.09,7298.01,372.8688524052
2019-12-29,7298.01,7521.92,7279.95,7340.05,345.9693587821
2019-12-30,7340.05,7382.2,7180.0,7210.56,740.0091762336
2019-12-31,7210.56,7300.0,7115.02,7199.04,1120.4335339057
2020-01-01,7199.04,7231.65,7100.01,7100.02,487.7736244696
2020-01-02,7100.02,7150.0,6860.0,6930.1,1048.256622756
2020-01-03,6930.1,7398.0,6930.1,7328.98,1229.6899947226
2020-01-04,7328.98,7472.25,7258.53,7468.87,509.481051462
2020-01-05,7468.87,7579.51,7313.53,7535.91,595.9816134768
2020-01-06,7535.91,8000.0,7489.18,7899.33,1451.4766570194
2020-01-07,7899.33,8463.0,7737.5,8301.6,1810.6183403912
2020-01-08,8301.6,8412.06,7871.01,7941.96,1432.3427476585
2020-01-09,7941.96,7998.1,7756.56,7804.0,841.6467611603
2020-01-10,7804.0,8250.0,7676.0,8160.66,1154.1991652514
2020-01-11,8160.66,8277.01,7972.0,8086.45,463.8437621138
2020-01-12,8086.45,8190.75,8071.23,8100.01,309.9547809965
2020-01-13,8100.01,8488.32,8000.0,8467.57,2185.2947646762
2020-01-14,8467.57,8897.0,8461.07,8727.32,2236.8162516632
2020-01-15,8727.32,8920.83,8561.12,8636.53,1123.9865196955
2020-01-16,8636.53,8820.58,8600.0,8774.03,631.5419844826
2020-01-17,8774.03,9007.18,8750.79,8914.92,1186.8597393035
2020-01-18,8914.92,9180.18,8810.0,9141.0,622.5345884815
2020-01-19,9141.0,9152.39,8477.51,8647.68,1477.4989368046
2020-01-20,8647.68,8730.31,8510.02,8652.38,513.1403765336
2020-01-21,8652.38,8776.25,8480.0,8697.93,876.9742810149
2020-01-22,8697.93,8784.28,8548.03,8559.71,585.6521529001
2020-01-23,8559.71,8590.78,8271.33,8310.2,1649.8084279956
2020-01-24,8310.2,8513.35,8226.36,8286.66,852.8427049964
2020-01-25,8286.66,8406.7,8280.0,8346.01,308.4473644733
2020-01-26,8346.01,8674.06,8325.14,8647.99,486.7162923552
2020-01-27,8647.99,9145.22,8560.04,9095.48,1381.6717108224
2020-01-28,9095.48,9430.0,8890.72,9338.25,1471.7287409019
2020-01-29,9338.25,9428.98,9186.87,9253.0,904.5386360199
2020-01-30,9253.0,9565.22,9189.98,9420.01,1371.8667601274
2020-01-31,9420.01,9455.78,9200.03,9417.47,939.8788597184
2020-02-01,9417.47,9447.94,9240.0,9253.55,456.3412503496
2020-02-02,9253.55,9600.0,9150.0,9362.03,665.9550544906
2020-02-03,9362.03,9410.57,9225.0,9274.75,726.7310280217
2020-02-04,9274.75,9306.77,9079.87,9207.78,764.2069764449
2020-02-05,9207.78,9767.9,9187.45,9634.97,1616.6915948063
2020-02-06,9634.97,9856.43,9591.15,9768.85,1062.9465970808
2020-02-07,9768.85,9871.36,9660.44,9709.11,767.883592298
2020-02-08,9709.11,10050.0,9700.37,10050.0,759.073651698
2020-02-09,10050.0,10200.0,10027.78,10078.82,590.9211326205
2020-02-10,10078.82,10102.44,9697.09,9724.18,1638.1658445949
2020-02-11,9724.18,10390.94,9714.9,10299.99,2040.9679338878
2020-02-12,10299.99,10487.46,10250.2,10407.84,1929.9615528684
2020-02-13,10407.84,10517.2,10087.51,10250.0,1541.750740122
2020-02-14,10250.0,10400.37,10111.0,10275.98,1762.8523861539
2020-02-15,10275.98,10300.01,9751.0,10009.32,1552.5232349636
2020-02-16,10009.32,10030.07,9628.0,9827.28,904.0396957214
2020-02-17,9827.28,9846.89,9477.53,9729.09,1099.3177326947
2020-02-18,9729.09,10275.62,9600.0,10167.73,1396.0595590665
2020-02-19,10167.73,10310.06,9290.73,9576.75,2194.2329546451
2020-02-20,9576.75,9723.07,9390.0,9718.52,1273.1774588795
2020-02-21,9718.52,9775.26,9575.01,9685.45,669.8313510198
2020-02-22,9685.45,9816.91,9582.37,9797.42,318.2336790606
2020-02-23,9797.42,10025.0,9587.46,9786.57,943.6637905828
2020-02-24,9786.57,9845.13,9488.33,9592.16,908.5851499108
2020-02-25,9592.16,9679.9,9101.0,9150.0,1442.5252511345
2020-02-26,9150.0,9272.43,8520.0,8731.04,2594.0855407907
2020-02-27,8731.04,8973.9,8669.2,8846.0,1935.2494494253
2020-02-28,8846.0,8868.52,8430.0,8729.6,1533.1258492029
2020-02-29,8729.6,8804.14,8517.5,8619.7,466.2341011099
2020-03-01,8619.7,8753.5,8410.01,8605.01,871.9755983493
2020-03-02,8605.01,8970.26,8596.18,8877.81,1124.0448093443
